Item_ID,SKU_Code,Category,Supplier,Daily_Demand,Lead_Time_Days,Current_Inventory,Safety_Stock,Reorder_Point,Unit_Cost,Stockout_Risk_Score,Warehouse
4618,SKU-04618,Electronics,Supplier_A,147,3,143,160,163,166.51,0.44,WH2
4619,SKU-04619,Home,Supplier_C,46,9,91,97,123,1092.49,0.947,WH1
4620,SKU-04620,Electronics,Supplier_B,38,11,187,275,290,52,0.891,WH1
4621,SKU-04621,Beauty,Supplier_B,52,7,303,79,351,1586.05,0.66,WH3
4622,SKU-04622,Electronics,Supplier_C,140,8,513,214,103,1036.65,0.922,WH1
4623,SKU-04623,Electronics,Supplier_A,142,14,55,41,208,1001.73,0.565,WH1
4624,SKU-04624,Clothing,Supplier_A,9,2,194,52,158,756.87,0.827,WH2
4625,SKU-04625,Home,Supplier_B,120,4,218,127,329,781.2,0.409,WH3
4626,SKU-04626,Electronics,Supplier_B,180,2,135,24,202,890.71,0.087,WH3
4627,SKU-04627,Clothing,Supplier_A,121,11,334,124,212,81.26,0.994,WH1
4628,SKU-04628,Grocery,Supplier_C,158,2,239,29,106,212.91,0.166,WH3
4629,SKU-04629,Clothing,Supplier_C,112,13,597,187,377,1034.84,0.252,WH2
4630,SKU-04630,Clothing,Supplier_C,27,13,796,271,374,342.74,0.163,WH2
4631,SKU-04631,Clothing,Supplier_C,66,12,153,88,263,1568.59,0.337,WH2
4632,SKU-04632,Electronics,Supplier_A,17,14,650,129,77,585.25,0.289,WH1
4633,SKU-04633,Electronics,Supplier_B,141,2,141,35,253,240.9,0.601,WH1
4634,SKU-04634,Grocery,Supplier_B,24,5,440,31,82,508.66,0.996,WH2
4635,SKU-04635,Beauty,Supplier_C,96,14,511,210,358,746.34,0.053,WH2
4636,SKU-04636,Beauty,Supplier_A,112,8,618,73,171,118.87,0.778,WH3
4637,SKU-04637,Beauty,Supplier_A,189,8,308,223,65,326.27,0.128,WH3
4638,SKU-04638,Grocery,Supplier_C,156,13,668,87,203,681.5,0.02,WH3
4639,SKU-04639,Beauty,Supplier_C,112,14,72,225,392,655.44,0.639,WH3
4640,SKU-04640,Beauty,Supplier_C,37,6,224,233,267,1610.75,0.873,WH2
4641,SKU-04641,Clothing,Supplier_B,152,13,367,37,154,1694.35,0.176,WH3
4642,SKU-04642,Electronics,Supplier_C,192,7,70,210,126,427.17,0.342,WH2
4643,SKU-04643,Electronics,Supplier_B,180,3,59,76,136,291.68,0.169,WH2
4644,SKU-04644,Clothing,Supplier_A,68,6,269,135,80,1286.62,0.907,WH1
4645,SKU-04645,Clothing,Supplier_A,34,8,237,204,149,1619.02,0.27,WH3
4646,SKU-04646,Clothing,Supplier_B,112,10,198,183,204,1929.26,0.445,WH2
4647,SKU-04647,Electronics,Supplier_B,77,7,570,96,341,63.25,0.895,WH1
4648,SKU-04648,Beauty,Supplier_B,113,13,202,163,364,856.67,0.553,WH1
4649,SKU-04649,Clothing,Supplier_B,149,11,755,219,155,1481.28,0.933,WH2
4650,SKU-04650,Grocery,Supplier_C,104,5,183,22,279,1665.69,0.926,WH2
4651,SKU-04651,Clothing,Supplier_A,18,4,765,173,52,171.46,0.462,WH3
4652,SKU-04652,Home,Supplier_C,23,10,396,264,271,1377.2,0.582,WH3
4653,SKU-04653,Clothing,Supplier_B,75,8,724,73,170,613.43,0.23,WH2
4654,SKU-04654,Electronics,Supplier_C,63,12,516,85,209,195.46,0.991,WH2
4655,SKU-04655,Clothing,Supplier_C,199,14,616,31,320,1003.75,0.278,WH1
4656,SKU-04656,Home,Supplier_A,101,7,480,69,380,358.4,0.783,WH1
4657,SKU-04657,Grocery,Supplier_C,48,8,774,65,243,1487.16,0.313,WH1
4658,SKU-04658,Beauty,Supplier_A,164,9,493,177,267,1495.46,0.313,WH1
4659,SKU-04659,Clothing,Supplier_B,115,6,704,214,240,1692.03,0.104,WH1
4660,SKU-04660,Home,Supplier_C,15,4,56,268,301,786.26,0.56,WH3
4661,SKU-04661,Home,Supplier_B,110,4,618,200,275,75.95,0.245,WH1
4662,SKU-04662,Grocery,Supplier_A,6,14,660,64,50,556.49,0.148,WH2
4663,SKU-04663,Electronics,Supplier_B,129,3,725,293,182,962.23,0.227,WH3
4664,SKU-04664,Clothing,Supplier_B,149,9,338,273,139,1403.32,0.251,WH1
4665,SKU-04665,Home,Supplier_A,98,2,574,268,55,794.98,0.504,WH1
4666,SKU-04666,Grocery,Supplier_B,172,13,431,98,293,1095.29,0.386,WH1
4667,SKU-04667,Beauty,Supplier_B,178,9,375,231,182,1072.31,0.075,WH2
4668,SKU-04668,Home,Supplier_B,97,4,690,98,165,371.72,0.536,WH1
4669,SKU-04669,Grocery,Supplier_C,8,10,636,68,122,1264.95,0.788,WH2
4670,SKU-04670,Electronics,Supplier_B,170,13,248,161,205,906.54,0.574,WH2
4671,SKU-04671,Electronics,Supplier_A,67,13,748,37,260,1625.44,0.975,WH1
4672,SKU-04672,Home,Supplier_C,33,12,283,234,118,1396.69,0.099,WH1
4673,SKU-04673,Home,Supplier_C,23,3,506,60,349,267.36,0.821,WH3
4674,SKU-04674,Clothing,Supplier_A,95,11,580,272,193,1003.08,0.506,WH3
4675,SKU-04675,Grocery,Supplier_B,33,10,371,288,248,1419.86,0.522,WH3
4676,SKU-04676,Home,Supplier_C,167,7,461,55,255,219.67,0.519,WH2
4677,SKU-04677,Clothing,Supplier_C,120,2,654,115,250,1595.37,0.325,WH1
4678,SKU-04678,Clothing,Supplier_C,74,6,478,293,288,482.91,0.325,WH3
4679,SKU-04679,Home,Supplier_B,127,11,44,33,117,1031.02,0.632,WH2
4680,SKU-04680,Electronics,Supplier_C,27,10,150,16,220,1884.09,0.045,WH3
4681,SKU-04681,Grocery,Supplier_A,50,14,389,12,346,1164.1,0.589,WH3
4682,SKU-04682,Grocery,Supplier_B,176,7,455,267,119,876.91,0.725,WH1
4683,SKU-04683,Electronics,Supplier_A,180,8,243,272,336,63.25,0.356,WH1
4684,SKU-04684,Home,Supplier_A,184,5,630,130,66,310.16,0.217,WH2
4685,SKU-04685,Grocery,Supplier_C,12,2,371,217,186,1178.39,0.213,WH1
4686,SKU-04686,Home,Supplier_C,187,6,504,30,268,1012.96,0.082,WH3
4687,SKU-04687,Home,Supplier_C,70,3,216,149,360,759.47,0.09,WH2
4688,SKU-04688,Clothing,Supplier_A,172,9,128,289,55,1850.27,0.167,WH2
4689,SKU-04689,Electronics,Supplier_B,163,5,239,298,247,698.34,0.019,WH2
4690,SKU-04690,Home,Supplier_C,180,2,795,215,181,1097.44,0.266,WH2
4691,SKU-04691,Beauty,Supplier_C,104,11,739,52,393,1158.99,0.306,WH1
4692,SKU-04692,Electronics,Supplier_A,65,8,338,127,233,1078.56,0.995,WH3
4693,SKU-04693,Grocery,Supplier_B,116,13,101,14,67,981.29,0.992,WH1
4694,SKU-04694,Clothing,Supplier_A,56,12,556,216,262,707.27,0.187,WH1
4695,SKU-04695,Grocery,Supplier_C,170,3,717,132,97,1822.09,0.213,WH2
4696,SKU-04696,Grocery,Supplier_A,40,4,451,151,78,929.07,0.492,WH1
4697,SKU-04697,Electronics,Supplier_C,116,10,27,241,202,1080.48,0.149,WH1
4698,SKU-04698,Grocery,Supplier_B,91,14,655,173,381,1330.13,0.504,WH3
4699,SKU-04699,Home,Supplier_A,187,10,168,44,287,181.93,0.399,WH2
4700,SKU-04700,Grocery,Supplier_C,89,3,117,20,368,1573.51,0.325,WH1
4701,SKU-04701,Clothing,Supplier_C,17,4,747,84,314,1049.39,0.823,WH2
4702,SKU-04702,Clothing,Supplier_C,169,12,120,207,248,1331.5,0.828,WH3
4703,SKU-04703,Beauty,Supplier_C,51,13,749,273,63,1555.42,0.988,WH1
4704,SKU-04704,Clothing,Supplier_A,94,10,386,233,325,1754.49,0.223,WH3
4705,SKU-04705,Grocery,Supplier_C,26,2,481,131,59,814.83,0.888,WH3
4706,SKU-04706,Clothing,Supplier_A,171,3,433,83,188,1632.29,0.538,WH2
4707,SKU-04707,Electronics,Supplier_C,62,12,278,37,216,554.73,0.591,WH2
4708,SKU-04708,Clothing,Supplier_A,34,3,375,180,196,1337.65,0.896,WH2
4709,SKU-04709,Home,Supplier_A,150,11,30,225,294,250.28,0.943,WH1
4710,SKU-04710,Electronics,Supplier_C,110,4,435,110,119,89.06,0.727,WH2
4711,SKU-04711,Beauty,Supplier_C,150,11,590,255,377,236.74,0.348,WH1
4712,SKU-04712,Home,Supplier_C,78,4,269,102,370,672.8,0.49,WH3
4713,SKU-04713,Grocery,Supplier_C,171,11,671,72,153,110.63,0.615,WH2
4714,SKU-04714,Grocery,Supplier_B,98,14,569,275,278,1279.46,0.829,WH3
4715,SKU-04715,Grocery,Supplier_C,158,3,141,215,365,667.26,0.658,WH2
4716,SKU-04716,Home,Supplier_C,75,9,84,89,187,1485.93,0.365,WH3
4717,SKU-04717,Home,Supplier_C,11,9,677,46,368,139.53,0.418,WH1
4718,SKU-04718,Home,Supplier_A,69,9,321,20,85,472.57,0.05,WH3
4719,SKU-04719,Electronics,Supplier_C,50,3,144,124,167,845.61,0.924,WH1
4720,SKU-04720,Electronics,Supplier_A,22,14,331,99,304,796.17,0.088,WH2
4721,SKU-04721,Grocery,Supplier_A,145,10,210,241,362,305.45,0.58,WH2
4722,SKU-04722,Clothing,Supplier_A,157,12,794,28,384,1988.57,0.872,WH2
4723,SKU-04723,Grocery,Supplier_A,12,8,469,61,69,604.66,0.421,WH1
4724,SKU-04724,Beauty,Supplier_B,78,13,713,283,347,1456.01,0.8,WH2
4725,SKU-04725,Electronics,Supplier_C,164,6,178,103,70,479.05,0.804,WH1
4726,SKU-04726,Home,Supplier_A,149,8,372,41,305,1761.81,0.06,WH1
4727,SKU-04727,Electronics,Supplier_C,106,9,693,160,297,806.13,0.412,WH3
4728,SKU-04728,Home,Supplier_A,83,10,282,149,215,1806.76,0.691,WH2
4729,SKU-04729,Beauty,Supplier_B,83,3,748,67,398,716.58,0.422,WH3
4730,SKU-04730,Beauty,Supplier_A,125,7,425,30,304,66.86,0.545,WH1
4731,SKU-04731,Electronics,Supplier_C,180,10,712,158,127,1058.19,0.594,WH3
4732,SKU-04732,Home,Supplier_C,67,14,622,230,329,1073.34,0.151,WH2
4733,SKU-04733,Beauty,Supplier_B,44,7,36,230,331,283.68,0.412,WH1
4734,SKU-04734,Grocery,Supplier_C,88,3,656,251,83,508.18,0.028,WH3
4735,SKU-04735,Grocery,Supplier_C,19,2,279,228,148,1577.82,0.15,WH2
4736,SKU-04736,Home,Supplier_A,103,13,374,38,192,121.67,0.512,WH2
4737,SKU-04737,Electronics,Supplier_C,138,4,508,56,104,1004.58,0.574,WH3
4738,SKU-04738,Beauty,Supplier_A,125,12,233,67,52,1084.3,0.146,WH1
4739,SKU-04739,Electronics,Supplier_B,67,6,258,284,381,1392.99,0.756,WH2
4740,SKU-04740,Grocery,Supplier_C,140,8,199,149,268,123.04,0.373,WH1
4741,SKU-04741,Beauty,Supplier_A,132,11,438,32,260,1192.01,0.921,WH2
4742,SKU-04742,Electronics,Supplier_C,116,11,703,72,354,56.04,0.388,WH1
4743,SKU-04743,Clothing,Supplier_A,115,4,162,61,198,567.1,0.15,WH1
4744,SKU-04744,Home,Supplier_B,36,10,336,275,281,1024.38,0.758,WH2
4745,SKU-04745,Home,Supplier_A,49,11,263,176,137,1827,0.568,WH3
4746,SKU-04746,Clothing,Supplier_C,126,13,251,160,260,296.85,0.387,WH3
4747,SKU-04747,Grocery,Supplier_A,184,5,703,20,272,380.11,0.356,WH3
4748,SKU-04748,Beauty,Supplier_C,86,11,608,104,345,1355.04,0.151,WH1
4749,SKU-04749,Home,Supplier_B,17,3,322,81,197,780.98,0.341,WH3
4750,SKU-04750,Clothing,Supplier_A,28,4,350,57,256,1265.67,0.029,WH3
4751,SKU-04751,Clothing,Supplier_C,172,6,580,281,276,1995.04,0.502,WH2
4752,SKU-04752,Grocery,Supplier_C,18,4,267,104,233,1974.4,0.897,WH1
4753,SKU-04753,Grocery,Supplier_C,74,6,302,242,90,739.74,0.795,WH3
4754,SKU-04754,Electronics,Supplier_A,66,5,306,57,231,1032.65,0.029,WH2
4755,SKU-04755,Home,Supplier_A,124,14,51,217,93,1814.15,0.881,WH1
4756,SKU-04756,Electronics,Supplier_A,93,12,519,236,259,229.73,0.452,WH2
4757,SKU-04757,Clothing,Supplier_B,193,11,689,86,386,931.99,0.191,WH3
4758,SKU-04758,Beauty,Supplier_C,5,14,549,228,299,786.28,0.752,WH1
4759,SKU-04759,Beauty,Supplier_C,198,4,400,90,133,625.02,0.323,WH1
4760,SKU-04760,Grocery,Supplier_B,130,13,82,46,188,1988.7,0.253,WH3
4761,SKU-04761,Beauty,Supplier_B,36,7,147,111,280,1480.42,0.161,WH2
4762,SKU-04762,Beauty,Supplier_A,145,9,547,200,61,808.06,0.487,WH1
4763,SKU-04763,Beauty,Supplier_A,165,14,182,38,322,1666.59,0.093,WH1
4764,SKU-04764,Clothing,Supplier_A,36,13,270,262,139,1004.85,0.786,WH1
4765,SKU-04765,Beauty,Supplier_A,60,5,668,260,74,1752.01,0.471,WH3
4766,SKU-04766,Beauty,Supplier_A,156,10,314,235,75,569.44,0.447,WH2
4767,SKU-04767,Beauty,Supplier_A,95,7,198,103,202,486.02,0.002,WH3
4768,SKU-04768,Electronics,Supplier_B,8,6,248,95,109,532.21,0.818,WH1
4769,SKU-04769,Clothing,Supplier_B,27,4,413,119,109,1100.04,0.493,WH2
4770,SKU-04770,Grocery,Supplier_B,33,6,711,226,332,618.06,0.44,WH2
4771,SKU-04771,Electronics,Supplier_C,102,6,415,205,220,336.88,0.761,WH3
4772,SKU-04772,Home,Supplier_C,153,13,91,53,125,1989.52,0.063,WH3
4773,SKU-04773,Clothing,Supplier_A,34,13,337,99,325,1805.84,0.367,WH1
4774,SKU-04774,Clothing,Supplier_B,94,5,614,164,257,1288.27,0.576,WH3
4775,SKU-04775,Home,Supplier_C,152,13,398,118,204,1788.51,0.461,WH3
4776,SKU-04776,Home,Supplier_C,148,7,155,68,229,1874.15,0.182,WH3
4777,SKU-04777,Home,Supplier_B,71,4,749,119,131,1368.41,0.299,WH3
4778,SKU-04778,Grocery,Supplier_C,181,11,640,115,59,1061.43,0.3,WH3
4779,SKU-04779,Beauty,Supplier_C,105,2,397,230,292,1769.9,0.992,WH1
4780,SKU-04780,Clothing,Supplier_B,62,8,138,272,227,1157.2,0.326,WH2
4781,SKU-04781,Beauty,Supplier_C,176,8,549,91,335,297.26,0.205,WH3
4782,SKU-04782,Beauty,Supplier_B,29,13,685,281,306,765.37,0.823,WH2
4783,SKU-04783,Home,Supplier_C,27,5,542,58,359,919.55,0.421,WH2
4784,SKU-04784,Grocery,Supplier_B,191,10,669,41,53,1873.97,0.444,WH3
4785,SKU-04785,Electronics,Supplier_C,133,13,406,98,264,1335.41,0.549,WH3
4786,SKU-04786,Grocery,Supplier_C,101,3,593,28,79,1756.79,0.596,WH2
4787,SKU-04787,Beauty,Supplier_B,147,14,602,12,395,1527.3,0.591,WH1
4788,SKU-04788,Grocery,Supplier_C,132,2,592,69,114,654.23,0.034,WH2
4789,SKU-04789,Home,Supplier_B,85,4,663,251,173,1451.48,0.819,WH1
4790,SKU-04790,Electronics,Supplier_B,184,8,592,38,334,430.83,0.195,WH2
4791,SKU-04791,Home,Supplier_C,190,10,288,84,202,845.88,0.292,WH3
4792,SKU-04792,Electronics,Supplier_A,173,3,543,79,89,1621.88,0.173,WH1
4793,SKU-04793,Beauty,Supplier_C,176,7,566,92,75,1243.26,0.767,WH2
4794,SKU-04794,Electronics,Supplier_A,8,4,505,182,322,1659.55,0.584,WH1
4795,SKU-04795,Electronics,Supplier_A,139,6,457,206,208,546.67,0.755,WH3
4796,SKU-04796,Electronics,Supplier_C,50,13,582,156,238,1512.01,0.653,WH1
4797,SKU-04797,Grocery,Supplier_A,13,10,574,282,313,444.53,0.104,WH3
4798,SKU-04798,Grocery,Supplier_B,165,4,759,44,118,1113.34,0.301,WH3
4799,SKU-04799,Beauty,Supplier_B,37,2,130,122,50,895.39,0.507,WH1
4800,SKU-04800,Electronics,Supplier_A,88,6,341,215,128,1135.13,0.305,WH3
4801,SKU-04801,Clothing,Supplier_B,136,2,546,167,277,314.29,0.207,WH3
4802,SKU-04802,Beauty,Supplier_C,69,9,196,262,376,754.39,0.87,WH3
4803,SKU-04803,Electronics,Supplier_B,110,8,693,131,95,1350.46,0.748,WH1
4804,SKU-04804,Electronics,Supplier_A,38,12,570,57,157,1139.14,0.345,WH3
4805,SKU-04805,Grocery,Supplier_C,89,3,557,194,173,1120.49,0.765,WH2
4806,SKU-04806,Beauty,Supplier_B,92,12,643,282,197,1046.12,0.628,WH3
4807,SKU-04807,Electronics,Supplier_C,196,10,492,110,301,1890.58,0.004,WH2
4808,SKU-04808,Electronics,Supplier_A,157,6,582,24,51,1872.41,0.38,WH1
4809,SKU-04809,Beauty,Supplier_B,59,8,407,137,271,752.28,0.29,WH2
4810,SKU-04810,Clothing,Supplier_C,141,5,117,219,238,736.2,0.218,WH3
4811,SKU-04811,Beauty,Supplier_C,21,13,430,121,120,1132.05,0.252,WH3
4812,SKU-04812,Beauty,Supplier_B,153,14,394,279,382,236.43,0.942,WH3
4813,SKU-04813,Clothing,Supplier_C,192,2,189,151,146,640.86,0.486,WH3
4814,SKU-04814,Beauty,Supplier_C,145,9,75,182,281,500.19,0.848,WH3
4815,SKU-04815,Electronics,Supplier_A,135,14,752,175,79,485.61,0.214,WH3
4816,SKU-04816,Beauty,Supplier_A,8,2,344,128,79,1295.09,0.174,WH1
4817,SKU-04817,Clothing,Supplier_A,11,4,677,212,264,799.48,0.889,WH3
4818,SKU-04818,Home,Supplier_A,30,7,279,20,222,383.77,0.496,WH2
4819,SKU-04819,Beauty,Supplier_A,28,9,660,258,329,1780.77,0.895,WH2
4820,SKU-04820,Grocery,Supplier_A,14,9,581,257,260,1754.59,0.063,WH2
4821,SKU-04821,Electronics,Supplier_B,17,3,359,163,366,1731.8,0.916,WH1
4822,SKU-04822,Electronics,Supplier_A,129,10,423,34,174,811.95,0.415,WH2
4823,SKU-04823,Grocery,Supplier_C,176,5,551,230,129,161.12,0.155,WH2
4824,SKU-04824,Grocery,Supplier_B,43,5,193,119,233,258.15,0.683,WH2
4825,SKU-04825,Beauty,Supplier_C,151,3,557,99,64,588.29,0.797,WH1
4826,SKU-04826,Grocery,Supplier_A,183,2,179,274,60,478.94,0.047,WH2
4827,SKU-04827,Home,Supplier_A,23,11,29,49,391,1754.27,0.987,WH2
4828,SKU-04828,Clothing,Supplier_C,80,8,613,272,138,1973.4,0.697,WH1
4829,SKU-04829,Grocery,Supplier_C,56,12,275,167,52,1642.51,0.321,WH3
4830,SKU-04830,Grocery,Supplier_C,179,11,636,127,73,1473.21,0.151,WH2
4831,SKU-04831,Home,Supplier_B,124,4,671,265,138,1197.82,0.393,WH3
4832,SKU-04832,Electronics,Supplier_A,162,5,733,205,58,1551.32,0.221,WH2
4833,SKU-04833,Electronics,Supplier_C,50,12,363,23,95,1896.71,0.494,WH1
4834,SKU-04834,Beauty,Supplier_A,153,10,555,127,143,1222.62,0.782,WH3
4835,SKU-04835,Home,Supplier_C,79,7,392,226,120,351.5,0.66,WH1
4836,SKU-04836,Clothing,Supplier_A,128,2,454,214,237,369.52,0.436,WH3
4837,SKU-04837,Clothing,Supplier_B,52,10,65,86,188,1188.53,0.119,WH1
4838,SKU-04838,Home,Supplier_A,66,10,748,181,59,700.26,0.957,WH3
4839,SKU-04839,Clothing,Supplier_C,62,6,74,35,52,1824.98,0.27,WH3
4840,SKU-04840,Electronics,Supplier_A,22,9,97,137,68,1242.7,0.278,WH3
4841,SKU-04841,Clothing,Supplier_B,112,8,510,151,179,1369.16,0.646,WH2
4842,SKU-04842,Clothing,Supplier_B,191,12,690,33,270,61.35,0.771,WH3
4843,SKU-04843,Home,Supplier_A,52,9,291,241,179,1022.75,0.984,WH3
4844,SKU-04844,Home,Supplier_C,67,10,679,186,162,890.77,0.969,WH2
4845,SKU-04845,Clothing,Supplier_B,16,3,569,244,187,1426.45,0.914,WH2
4846,SKU-04846,Grocery,Supplier_B,38,11,130,35,92,796.15,0.435,WH1
4847,SKU-04847,Home,Supplier_A,193,6,34,275,267,1954.32,0.167,WH1
4848,SKU-04848,Beauty,Supplier_B,106,9,97,126,107,1356.9,0.584,WH2
4849,SKU-04849,Beauty,Supplier_B,91,4,520,67,162,1336.84,0.017,WH2
4850,SKU-04850,Electronics,Supplier_C,185,12,607,279,237,1842.72,0.196,WH2
4851,SKU-04851,Clothing,Supplier_C,29,12,437,131,171,1990.65,0.003,WH2
4852,SKU-04852,Grocery,Supplier_C,194,7,294,168,134,435.75,0.181,WH2
4853,SKU-04853,Electronics,Supplier_A,136,7,513,187,155,1630.54,0.475,WH1
4854,SKU-04854,Clothing,Supplier_B,145,8,216,153,148,366.52,0.393,WH2
4855,SKU-04855,Home,Supplier_A,174,14,395,98,58,941.23,0.369,WH2
4856,SKU-04856,Beauty,Supplier_B,53,12,750,248,55,245.36,0.831,WH1
4857,SKU-04857,Grocery,Supplier_B,82,4,82,47,157,1265.57,0.675,WH3
4858,SKU-04858,Beauty,Supplier_B,188,9,380,88,201,963.61,0.936,WH1
4859,SKU-04859,Home,Supplier_C,179,9,563,261,387,1275.96,0.445,WH1
4860,SKU-04860,Clothing,Supplier_A,140,10,764,158,286,1372.02,0.272,WH2
4861,SKU-04861,Home,Supplier_A,59,9,129,25,76,1257.89,0.123,WH3
4862,SKU-04862,Home,Supplier_B,22,4,696,278,168,623.36,0.672,WH1
4863,SKU-04863,Beauty,Supplier_A,39,7,213,127,260,1682.07,0.842,WH3
4864,SKU-04864,Grocery,Supplier_C,164,10,538,201,149,1125.79,0.184,WH1
4865,SKU-04865,Home,Supplier_A,156,2,670,297,52,1005.21,0.879,WH2
4866,SKU-04866,Beauty,Supplier_B,11,4,478,203,343,1974.77,0.526,WH1
4867,SKU-04867,Grocery,Supplier_C,17,3,320,290,379,602.84,0.144,WH1
4868,SKU-04868,Clothing,Supplier_C,130,13,587,259,378,1079.66,0.643,WH1
4869,SKU-04869,Clothing,Supplier_B,116,9,691,240,66,1380.53,0.52,WH3
4870,SKU-04870,Electronics,Supplier_A,73,7,515,12,155,294.19,0.028,WH3
4871,SKU-04871,Beauty,Supplier_B,104,11,168,183,279,740.77,0.399,WH2
4872,SKU-04872,Grocery,Supplier_A,94,12,788,249,353,1613.29,0.785,WH3
4873,SKU-04873,Home,Supplier_A,46,12,480,113,226,511.68,0.555,WH3
4874,SKU-04874,Clothing,Supplier_C,113,9,158,298,133,1011.92,0.282,WH3
4875,SKU-04875,Grocery,Supplier_B,163,3,311,253,312,1279.73,0.929,WH2
4876,SKU-04876,Beauty,Supplier_C,114,12,354,297,245,1358.77,0.238,WH2
4877,SKU-04877,Electronics,Supplier_B,30,7,718,282,298,1470.21,0.253,WH2
4878,SKU-04878,Clothing,Supplier_B,80,8,203,129,198,1738.66,0.355,WH2
4879,SKU-04879,Grocery,Supplier_C,36,9,326,268,255,816.08,0.895,WH1
4880,SKU-04880,Grocery,Supplier_B,95,10,281,79,130,1427.93,0.508,WH2
4881,SKU-04881,Grocery,Supplier_B,129,6,329,192,238,1477.74,0.682,WH2
4882,SKU-04882,Beauty,Supplier_A,130,12,363,256,255,635.53,0.976,WH1
4883,SKU-04883,Beauty,Supplier_B,56,4,443,127,357,1937.91,0.783,WH1
4884,SKU-04884,Beauty,Supplier_B,152,3,676,40,318,1737.18,0.173,WH3
4885,SKU-04885,Home,Supplier_C,107,9,792,158,339,615.23,0.788,WH3
4886,SKU-04886,Grocery,Supplier_C,109,2,533,25,349,1366.38,0.748,WH2
4887,SKU-04887,Clothing,Supplier_B,172,11,543,282,304,1449.71,0.233,WH3
4888,SKU-04888,Beauty,Supplier_A,191,7,280,111,57,891.39,0.325,WH1
4889,SKU-04889,Beauty,Supplier_A,18,3,381,81,163,1734.3,0.71,WH3
4890,SKU-04890,Grocery,Supplier_C,176,4,188,202,54,1395.95,0.238,WH3
4891,SKU-04891,Beauty,Supplier_B,108,9,679,120,391,1333.4,0.208,WH2
4892,SKU-04892,Home,Supplier_B,121,2,219,286,122,480.64,0.703,WH1
4893,SKU-04893,Home,Supplier_A,52,7,404,115,397,845.29,0.881,WH1
4894,SKU-04894,Beauty,Supplier_A,97,4,331,46,170,896.15,0.075,WH3
4895,SKU-04895,Grocery,Supplier_A,175,7,601,190,351,1480.64,0.446,WH3
4896,SKU-04896,Grocery,Supplier_C,148,4,331,152,283,1255.87,0.607,WH3
4897,SKU-04897,Grocery,Supplier_B,114,12,585,123,115,217.43,0.676,WH2
4898,SKU-04898,Electronics,Supplier_C,167,12,414,247,279,650.01,0.996,WH3
4899,SKU-04899,Beauty,Supplier_B,57,9,790,103,80,972.44,0.683,WH3
4900,SKU-04900,Grocery,Supplier_C,166,6,370,269,356,1486.63,0.62,WH2
4901,SKU-04901,Home,Supplier_B,7,5,47,116,346,1499.96,0.99,WH1
4902,SKU-04902,Clothing,Supplier_A,72,10,651,253,100,1006.56,0.061,WH2
4903,SKU-04903,Clothing,Supplier_A,137,6,152,32,196,278.02,0.074,WH3
4904,SKU-04904,Grocery,Supplier_A,142,13,399,280,144,621.16,0.561,WH3
4905,SKU-04905,Clothing,Supplier_C,56,5,621,149,378,546.65,0.359,WH1
4906,SKU-04906,Clothing,Supplier_A,161,9,547,91,87,1573,0.097,WH2
4907,SKU-04907,Electronics,Supplier_B,100,9,306,165,247,400.97,0.306,WH3
4908,SKU-04908,Home,Supplier_C,35,9,303,28,290,956.6,0.674,WH1
4909,SKU-04909,Home,Supplier_B,70,5,761,78,222,1357.9,0.881,WH3
4910,SKU-04910,Electronics,Supplier_C,95,14,668,141,305,1931.33,0.094,WH1
4911,SKU-04911,Electronics,Supplier_B,73,2,246,265,90,1998.52,0.54,WH3
4912,SKU-04912,Clothing,Supplier_B,169,3,446,218,178,1908.2,0.296,WH3
4913,SKU-04913,Beauty,Supplier_C,159,5,46,19,103,1450.57,0.667,WH1
4914,SKU-04914,Clothing,Supplier_C,91,11,351,149,135,1505.56,0.549,WH1
4915,SKU-04915,Electronics,Supplier_A,37,3,136,144,261,1530.46,0.927,WH3
4916,SKU-04916,Home,Supplier_A,72,12,108,264,318,1732.08,0.038,WH1
4917,SKU-04917,Clothing,Supplier_B,191,11,638,267,345,1905.98,0.47,WH3
4918,SKU-04918,Beauty,Supplier_B,196,4,752,103,70,919.13,0.193,WH3
4919,SKU-04919,Clothing,Supplier_B,92,10,754,250,264,862.2,0.537,WH2
4920,SKU-04920,Grocery,Supplier_C,176,10,141,246,238,947.91,0.854,WH3
4921,SKU-04921,Clothing,Supplier_C,99,12,52,174,210,1336.64,0.911,WH3
4922,SKU-04922,Electronics,Supplier_A,112,10,622,157,250,1562.12,0.398,WH1
4923,SKU-04923,Home,Supplier_B,181,8,715,227,78,1747.56,0.812,WH2
4924,SKU-04924,Home,Supplier_A,57,5,789,117,293,939.61,0.281,WH1
4925,SKU-04925,Electronics,Supplier_C,78,2,417,240,232,758.58,0.006,WH1
4926,SKU-04926,Grocery,Supplier_C,53,4,544,79,81,1967.54,0.855,WH3
4927,SKU-04927,Electronics,Supplier_C,117,9,43,230,316,502.18,0.119,WH3
4928,SKU-04928,Clothing,Supplier_A,118,5,344,83,85,482.91,0.018,WH3
4929,SKU-04929,Electronics,Supplier_C,198,11,53,188,142,1445.04,0.354,WH1
4930,SKU-04930,Electronics,Supplier_B,99,11,266,89,208,400.33,0.379,WH1
4931,SKU-04931,Grocery,Supplier_A,195,3,38,168,229,828.85,0.077,WH3
4932,SKU-04932,Clothing,Supplier_C,29,9,49,178,355,620.15,0.814,WH1
